AREA_NAME,DISTRICT_NAME,LOCALE_NAME,ADDRESS,CITY,STATE,ZIP_CODE,LOG_REGION_NAME,LOG_DIVISION_NAME,PROC_REGION_NAME,PROC_DIVISION_NAME,Status,Incident_Type,Comment,LAST_EDITED_DATE,LAST_EDITED_USER,x,y
CENTRAL (J),MN-ND,RICHARDTON,111 B ST N,RICHARDTON,ND,58652,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:09 AM",QQWFR0,-11389583.9032,5923198.869199999
CENTRAL (J),MN-ND,BOWDON,212 WARRINGTON AVE,BOWDON,ND,58418,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11099373.5454,6019128.3440999985
CENTRAL (J),MN-ND,GRANDIN,301 3RD ST,GRANDIN,ND,58038,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10798333.8049,5980778.102799997
CENTRAL (J),MN-ND,KATHRYN,307 1ST AVE,KATHRYN,ND,58049,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10905934.2229,5890017.733800001
CENTRAL (J),MN-ND,LAMOURE,23 CENTER AVE E,LAMOURE,ND,58458,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:07 AM",QQWFR0,-10942012.4246,5837888.1699
CENTRAL (J),MN-ND,BEACH,177 S CENTRAL AVE,BEACH,ND,58621,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11577964.3115,5927928.349200003
CENTRAL (J),MN-ND,DAWSON,118 HIGHWAY 3 S,DAWSON,ND,58428,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-11104302.9951,5920529.138899997
CENTRAL (J),MN-ND,KULM,11 MAIN AVE S,KULM,ND,58456,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11014984.6885,5828871.270900004
CENTRAL (J),MN-ND,BISBEE,206 MAIN ST,BISBEE,ND,58317,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11062977.9719,6211910.385399997
CENTRAL (J),MN-ND,GOODRICH,204 CLARK AVE,GOODRICH,ND,58444,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11145804.1258,6020037.587800004
CENTRAL (J),MN-ND,VPO EMERADO,100 A AVE STE A,EMERADO,ND,58228,CENTRAL,MIDWEST,WESTERN,MIDWEST,CLOSED,Other,,"9/15/2023, 11:16 AM",QQWFR0,-10837735.45,6095670.126800001
CENTRAL (J),MN-ND,MONTPELIER,106 4TH AVE,MONTPELIER,ND,58472,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-10974868.9289,5893283.917999998
CENTRAL (J),MN-ND,MANTADOR,102 MAIN ST,MANTADOR,ND,58058,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/16/2022, 9:53 AM",QQWFR0,-10795455.8621,5806619.571999997
CENTRAL (J),MN-ND,NEW ENGLAND,826 MCKENZIE ST,NEW ENGLAND,ND,58647,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11451082.2446,5867312.235399999
CENTRAL (J),MN-ND,WILTON,25 DAKOTA AVE,WILTON,ND,58579,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"11/16/2022, 7:58 PM",QQWFR0,-11219049.0111,5967990.502099998
CENTRAL (J),MN-ND,LEEDS,150 MAIN ST W,LEEDS,ND,58346,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11069875.7728,6155254.556100003
CENTRAL (J),MN-ND,GRAND FORKS AFB,590 HOLZAPPLE ST,GRAND FORKS AFB,ND,58204,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:11 AM",QQWFR0,-10839879.4634,6098693.386
CENTRAL (J),MN-ND,HENSEL,109 E MAIN ST,HENSEL,ND,58241,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/16/2022, 9:53 AM",QQWFR0,-10871991.463,6222141.865099996
CENTRAL (J),MN-ND,CPU MARKET PLACE FOODS #6,1620 S BROADWAY,MINOT,ND,58701,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:11 AM",QQWFR0,-11276226.5978,6143056.688100003
CENTRAL (J),MN-ND,MAXBASS,115 MAIN ST,MAXBASS,ND,58760,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:08 AM",QQWFR0,-11259053.5626,6227692.4987
CENTRAL (J),MN-ND,LOG FARGO,657 2ND AVE N RM 104,FARGO,ND,58102,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"9/5/2021, 3:03 PM",QQWFR0,-10774634.3306,5922276.894400001
CENTRAL (J),MN-ND,LOG FARGO ASF,1907 4TH AVE NW UNIT 200,WEST FARGO,ND,58078,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"6/18/2021, 10:03 AM",KZTZDS,-10790581.8496,5922740.882700004
CENTRAL (J),MN-ND,LOG GRAND FORKS,2501 28TH AVE S,GRAND FORKS,ND,58201,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"9/5/2021, 3:03 PM",QQWFR0,-10805158.9142,6088827.0634
CENTRAL (J),MN-ND,FORMAN,333 MAIN ST S,FORMAN,ND,58032,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10868868.0607,5797556.168700002
CENTRAL (J),MN-ND,HARVEY,708 ADAMS AVE,HARVEY,ND,58341,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:07 AM",QQWFR0,-11124532.5296,6068766.734999999
CENTRAL (J),MN-ND,FARGO,657 2ND AVE N RM 104,FARGO,ND,58102,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"6/6/2021, 11:10 AM",QQWFR0,-10774613.7365,5922264.680299997
CENTRAL (J),MN-ND,MINOT,117 5TH AVE SW,MINOT,ND,58701,CENTRAL,MIDWEST,WESTERN,MIDWEST,CLOSED,Other,,"9/15/2023, 11:12 AM",QQWFR0,-11276126.2989,6145408.504600003
CENTRAL (J),MN-ND,FARGO ASF,1907 4TH AVE NW UNIT 200,WEST FARGO,ND,58078,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"6/18/2021, 10:03 AM",KZTZDS,-10790581.8496,5922740.882700004
CENTRAL (J),MN-ND,RIVERDALE,302 2ND ST,RIVERDALE,ND,58565,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11284894.156,6023765.316200003
CENTRAL (J),MN-ND,MCVILLE,109 N MAIN ST,MCVILLE,ND,58254,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-10929007.525,6067852.511200003
CENTRAL (J),MN-ND,SANBORN,405 4TH ST,SANBORN,ND,58480,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10934696.9529,5932729.199000001
CENTRAL (J),MN-ND,CENTER,115 S CENTER AVE,CENTER,ND,58530,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11276592.2823,5960828.928000003
CENTRAL (J),MN-ND,CLIFFORD,100 GARFIELD AVE W,CLIFFORD,ND,58016,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-10843747.7044,5999122.151000001
CENTRAL (J),MN-ND,VOLTAIRE,9 MAIN ST,VOLTAIRE,ND,58792,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:10 AM",QQWFR0,-11225849.0736,6110260.822999999
CENTRAL (J),MN-ND,EGELAND,123 MAIN ST,EGELAND,ND,58331,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11031690.4045,6212087.737099998
CENTRAL (J),MN-ND,MOUNTAIN NEW,286 2ND AVE STE B,MOUNTAIN,ND,58262,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"8/22/2021, 2:26 PM",QQWFR0,-10894467.7587,6221711.035700001
WESTPAC (E),ID-MT-OR,CARTWRIGHT NEW,15619 HIGHWAY 200,CARTWRIGHT,ND,58838,WESTPAC,PACIFIC NORTHWEST,WESTERN,PACIFIC NORTHWEST,OPEN,,,"12/19/2021, 11:17 AM",QQWFR0,-11569372.6732,6083804.400899999
CENTRAL (J),MN-ND,LOG BISMARCK,2220 E BISMARCK EXPY RM 212,BISMARCK,ND,58504,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"9/5/2021, 3:03 PM",QQWFR0,-11216185.0946,5908732.260499999
